address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
4035 Whitman Avenue North,47.6564262,-122.3464503,47.65,-122.35,762.6301577507131,FALSE,"47.65,-122.35","3411, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
1535 14th Avenue,47.615173,-122.3143967,47.61,-122.32,712.9260906511256,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1585 Northwest 90th Street,47.6944609,-122.3804557,47.7,-122.35,2367.537882423314,FALSE,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
4010 15th Avenue West,47.6563813,-122.3750468,47.65,-122.38,801.1530520311162,FALSE,"47.65,-122.38","3257, 17th Avenue West, Queen Anne, Seattle, King County, Washington, 98119, United States"
1718 East Olive Way,47.6200505,-122.3228016,47.615,-122.32,599.7265758740642,FALSE,"47.615,-122.32","913, East Pine Street, First Hill, Seattle, King County, Washington, 98122, United States"
2324 49th Avenue Southwest,47.5822439,-122.3936089,47.57,-122.38,1703.3593413723765,FALSE,"47.57,-122.38","3743, Belvidere Avenue Southwest, West Seattle, Seattle, King County, Washington, 98126, United States"
8824 Roosevelt Way Northeast,47.6928227,-122.31743,47.68,-122.31,1530.9245561122698,FALSE,"47.68,-122.31","7017, 17th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
4548 California Avenue Southwest,47.5614499,-122.3865512,47.57,-122.39,985.4043949668368,FALSE,"47.57,-122.39","3805, 45th Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
8853 16th Avenue Southwest,47.523219,-122.3553943,47.52,-122.36,498.4009210045229,FALSE,"47.52,-122.36","9234, 21st Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
8301 Aurora Avenue North,47.6893365,-122.3449154,47.68,-122.35,1106.0389425618291,FALSE,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
2644 Northwest 58th Street,47.6712129,-122.3921804,47.67,-122.38,924.6247416,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
221 East Shelby Street,47.6470203,-122.3240176,47.595,-122.325,5784.241622803011,FALSE,"47.595,-122.325","651, South Charles Street, Yesler Terrace, Seattle, King County, Washington, 98134, United States"
3007 South Nevada Street,47.5644795,-122.2950881,47.57,-122.32,1972.479870458874,FALSE,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
6536 32nd Avenue Southwest,47.5440034,-122.3732756,47.54,-122.39,1335.4310647140412,FALSE,"47.54,-122.39","Gatewood Elementary School, 4320, Southwest Myrtle Street, Morgan Junction, Seattle, King County, Washington, 98136, United States"
204 3rd Avenue South,47.6006413,-122.330059,47.6,-122.34,750.9550731276156,FALSE,"47.6,-122.34","Pier 48, Waterfront Trail, West Edge, First Hill, Seattle, King County, Washington, 98174, United States"
1000 Northeast 135th Street,47.7273561,-122.3153125,47.74,-122.3,1815.357909907946,FALSE,"47.74,-122.3","15329, 27th Avenue Northeast, Briarcrest, Shoreline, King County, Washington, 98155, United States"
6335 Northeast Radford Drive,47.6745663,-122.2594529,47.68,-122.31,3843.3399419640373,FALSE,"47.68,-122.31","7017, 17th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
2707 South Andover Street,47.5679779,-122.2974248,47.58,-122.3,1350.6110812128948,FALSE,"47.58,-122.3","Rainier Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
500 Northeast Ravenna Boulevard,47.677296,-122.3226786,47.67,-122.32,835.7652080059802,FALSE,"47.67,-122.32","802, Northeast 57th Street, University Heights, University District, Seattle, King County, Washington, 98105, United States"
9901 Aurora Avenue North,47.7011406,-122.3450908,47.71,-122.35,1051.676130603986,FALSE,"47.71,-122.35","11042, Fremont Avenue North, Broadview, Seattle, King County, Washington, 98133, United States"
3820 Rainier Avenue South,47.5695825,-122.2882218,47.57,-122.29,141.62151681152332,FALSE,"47.57,-122.29","3651, 34th Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
1219 6th Avenue North,47.6304254,-122.3452135,47.623,-122.349,873.2571408562185,FALSE,"47.623,-122.349","Memorial Stadium, 401, 5th Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98109, United States"
410 2nd Avenue Extension South,47.6012773,-122.331271,47.6,-122.33,171.18142552535105,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
5032 Rainier Avenue South,47.5563956,-122.2836629,47.56,-122.29,622.9440177158763,FALSE,"47.56,-122.29","CityLine Building 1, 4760, 32nd Avenue South, Rainier Vista, Rainier Valley, Seattle, King County, Washington, 98118, United States"
6030 25th Avenue Northeast,47.673085,-122.3003909,47.67,-122.3,344.2563316841367,FALSE,"47.67,-122.3","2514, Northeast 57th Street, University Park, University District, Seattle, King County, Washington, 98105, United States"
5740 Martin Luther King Junior Way South,47.5500466,-122.2871571,47.53,-122.29,2239.061502574879,FALSE,"47.53,-122.29","Rising Star Elementary School, 8311, Beacon Avenue South, Seattle, King County, Washington, 98118, United States"
3820 46th Avenue Southwest,47.5695414,-122.3904584,47.57,-122.39,61.55857641,FALSE,"47.57,-122.39","3805, 45th Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
1140 23rd Avenue East,47.6298382,-122.3020901,47.63,-122.31,594.7604447328106,FALSE,"47.63,-122.31","1145, 17th Avenue East, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98112, United States"
6200 Sand Point Way Northeast,47.6738335,-122.2651266,47.67,-122.26,574.3576433,FALSE,"47.67,-122.26","6320, Northeast 57th Street, Windermere, Seattle, King County, Washington, 98105, United States"
5602 28th Avenue Northwest,47.6697495,-122.3923036,47.68,-122.39,1152.7447122105493,FALSE,"47.68,-122.39","7011, 26th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States"
113 12th Avenue,47.6021452,-122.3171307,47.6,-122.32,321.6244896595508,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2768 Alki Avenue Southwest,47.5786654,-122.4116777,47.57,-122.42,1149.0298401584607,FALSE,"47.57,-122.42","Beach Drive Southwest, Alki, Seattle, King County, Washington, 98116, United States"
6051 16th Avenue Southwest,47.546882,-122.3552671,47.52,-122.35,3014.971686581121,FALSE,"47.52,-122.35","9230, 12th Avenue Southwest, Seattle, King County, Washington, 98106, United States"
5711 Northeast 63rd Street,47.6740591,-122.2645295,47.68,-122.28,1336.3389944027065,FALSE,"47.68,-122.28","45th Avenue Northeast, View Ridge, Seattle, King County, Washington, 98115, United States"
709 North 94th Street,47.6962453,-122.3488723,47.69,-122.35,699.5206712818352,FALSE,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
825 Northwest 54th Street,47.6677969,-122.3673547,47.67,-122.35,1326.1833948286762,FALSE,"47.67,-122.35","Woodland Park Zoo, 601, North 59th Street, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
8954 Aurora Avenue North,47.6940295,-122.344353,47.7,-122.3,3394.728919619903,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
960 South Harney Street,47.5485149,-122.3191767,47.6,-122.32,5724.553344,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1715 Northwest 85th Street,47.6904609,-122.379719,47.69,-122.35,2231.6232939102842,FALSE,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
1565 6th Avenue South,47.5885304,-122.3263948,47.6,-122.33,1303.7249757773588,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
12033 12th Avenue Northwest,47.7168321,-122.3734837,47.71,-122.37,803.3462515771097,FALSE,"47.71,-122.37","South Ridge Trail, Broadview, Seattle, King County, Washington, 98177, United States"
6559 32nd Avenue Southwest,47.5434494,-122.3729561,47.5,-122.4,5242.561465968384,FALSE,"47.5,-122.4","Endolyne, Seattle, King County, Washington, 98136, United States"
4649 Sunnyside Avenue North,47.6640255,-122.3311925,47.66,-122.34,798.7239648991091,FALSE,"47.66,-122.34","Lincoln High School, 4400, Interlake Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
5940 California Avenue Southwest,47.549118,-122.3864379,47.52,-122.39,3248.466912609888,FALSE,"47.52,-122.39","4419, Southwest Brace Point Drive, Fauntleroy, Seattle, King County, Washington, 98136, United States"
5926 35th Avenue South,47.5480728,-122.2885899,47.56,-122.29,1330.3260530632786,FALSE,"47.56,-122.29","CityLine Building 1, 4760, 32nd Avenue South, Rainier Vista, Rainier Valley, Seattle, King County, Washington, 98118, United States"
1224 North Northgate Way,47.705672,-122.3425657,47.7,-122.3,3256.3293500665527,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
3108 Southwest Raymond Street,47.5484414,-122.372597,47.54,-122.36,1334.2101665420398,FALSE,"47.54,-122.36","6971, 21st Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States"
4717 Aurora Avenue North,47.6634515,-122.3476078,47.66,-122.35,423.73392563154647,FALSE,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
1005 Stewart Street,47.6163253,-122.3331887,47.61,-122.33,743.0020802,FALSE,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
130 Boren Avenue North,47.619344,-122.335666,47.61,-122.33,1122.8287653968712,FALSE,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
1015 East Pike Street,47.6139071,-122.3185146,47.61,-122.32,448.52766777381066,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1436 Northwest 59th Street,47.6719503,-122.3753775,47.67,-122.37,458.3770174216215,FALSE,"47.67,-122.37","933, Northwest 57th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
1519 Alaskan Way South,47.5900133,-122.339604,47.6,-122.34,1110.7450118358802,FALSE,"47.6,-122.34","Pier 48, Waterfront Trail, West Edge, First Hill, Seattle, King County, Washington, 98174, United States"
25 Dravus Street,47.6484553,-122.3565178,47.64,-122.39,2685.6606635657527,FALSE,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
3715 South Hudson Street,47.5569322,-122.2851826,47.55,-122.28,863.8237210064274,FALSE,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
2716 East Cherry Street,47.6081264,-122.2968297,47.6062,-122.3076,837.6650509413331,FALSE,"47.6062,-122.3076","1901, East Jefferson Street, Central District, Seattle, King County, Washington, 98122, United States"
2015 North 78th Street,47.6852656,-122.3349602,47.67,-122.33,1737.6770487686308,FALSE,"47.67,-122.33","2317, North 57th Street, Meridian, Green Lake, Seattle, King County, Washington, 98103, United States"
918 Martin Luther King Junior Way South,47.5939858,-122.297341,47.6,-122.32,1830.5615872442888,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
14010 Greenwood Avenue North,47.7308427,-122.3551339,47.73,-122.35,396.3447825436871,FALSE,"47.73,-122.35","624, North 138th Street, Bitter Lake, Broadview, Seattle, King County, Washington, 98133, United States"
9242 Interlake Avenue North,47.6971995,-122.3405246,47.69,-122.34,801.4398651412588,FALSE,"47.69,-122.34","8246, Interlake Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States"
4217 21st Avenue West,47.6584099,-122.3837689,47.66,-122.39,500.32861098983085,FALSE,"47.66,-122.39","4425, 26th Avenue West, Lawton Park, Seattle, King County, Washington, 98199, United States"
11509 28th Avenue Northeast,47.7123115,-122.2979222,47.7,-122.3,1377.7024362695413,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
14 Roy Street,47.6255547,-122.3560331,47.623,-122.343,1019.987296798287,FALSE,"47.623,-122.343","Modera, 435, Dexter Avenue North, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
1431 2nd Avenue,47.6088407,-122.3388355,47.607,-122.342,313.8417583509806,FALSE,"47.607,-122.342","Waterfront Trail, West Edge, Belltown, Seattle, King County, Washington, 98181, United States"
1700 Westlake Avenue North,47.63449,-122.339748,47.62,-122.34,1611.1539822178881,FALSE,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
3907 Greenwood Avenue North,47.654414,-122.3556879,47.65,-122.35,650.7229926314246,FALSE,"47.65,-122.35","3411, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
5704 Northeast 60th Street,47.6722639,-122.2658723,47.68,-122.3,2703.184886489874,FALSE,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
6730 Carleton Avenue South,47.5415328,-122.3217571,47.55,-122.32,950.6428092921706,FALSE,"47.55,-122.32","920, South Doris Street, Van Asselt, Georgetown, Seattle, King County, Washington, 98108, United States"
6734 15th Avenue Northwest,47.678762,-122.3765807,47.68,-122.36,1252.5737106349807,FALSE,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
1424 Northwest 62nd Street,47.6741067,-122.3749423,47.67,-122.36,1211.4630825025163,FALSE,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
3568 West Marginal Way Southwest,47.572187,-122.3577392,47.55,-122.35,2534.614190598444,FALSE,"47.55,-122.35","South Seattle College, 6000, 16th Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States"
4826 52nd Avenue South,47.5586514,-122.2678884,47.56,-122.27,218.48629812092847,FALSE,"47.56,-122.27","4721, 51st Avenue South, Lakewood, Seattle, King County, Washington, 98118, United States"
3020 South Genesee Street,47.5642672,-122.2943704,47.57,-122.29,717.2222366431482,FALSE,"47.57,-122.29","3651, 34th Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
335 Northeast Thornton Place,47.7028853,-122.3243035,47.68,-122.32,2564.9131467059087,FALSE,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
244 Northeast Northgate Way,47.7089114,-122.3265504,47.7,-122.3,2225.365265065795,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
1741 Northwest 58th Street,47.6706332,-122.3807113,47.67,-122.37,807.4888573175355,FALSE,"47.67,-122.37","933, Northwest 57th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
103 23rd Avenue,47.6018501,-122.302629,47.61,-122.3,927.4396048454971,FALSE,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
285 Northwest Market Street,47.6660145,-122.360567,47.67,-122.39,2254.4804098790196,FALSE,"47.67,-122.39","USPS, 26th Avenue Northwest, Sunset Hill, Ballard, Seattle, King County, Washington, 98017, United States"
1361 East Olive Way,47.6168285,-122.3271076,47.617,-122.322,384.44283725105635,FALSE,"47.617,-122.322","Broadway Edison, 1701, Broadway, Capitol Hill, Seattle, King County, Washington, 98122, United States"
6025 22nd Avenue Northwest,47.6729374,-122.384944,47.67,-122.38,494.4835610339822,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
3048 21st Avenue West,47.6479855,-122.3830768,47.65,-122.39,566.3156276867644,FALSE,"47.65,-122.39","3257, 26th Avenue West, Magnolia Manor, Magnolia, Seattle, King County, Washington, 98199, United States"
7549 39th Avenue Northeast,47.684568,-122.2866012,47.68,-122.3,1126.9496792497741,FALSE,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
7702 18th Avenue Northwest,47.6852069,-122.3797511,47.68,-122.36,1591.9475810354013,FALSE,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
416 North 36th Street,47.6522887,-122.3535828,47.65,-122.34,1051.6854509857326,FALSE,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
863 20th Place South,47.5947698,-122.3050404,47.61,-122.32,2032.9323171076749,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
4332 3rd Avenue Northwest,47.6599667,-122.3604375,47.66,-122.36,33.0704518,FALSE,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
621 5th Avenue North,47.6247625,-122.3480415,47.622,-122.349,315.480058,FALSE,"47.622,-122.349","Seattle Center, 3rd Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
181 McGraw Place,47.6402097,-122.3537829,47.623,-122.325,2888.0031992267827,FALSE,"47.623,-122.325","Bernkastle, 432, Summit Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
4700 Southwest Holly Street,47.5434248,-122.3933049,47.56,-122.35,3744.4260147129216,FALSE,"47.56,-122.35","Duwamish Trail, Lefarge, Delridge, Seattle, King County, Washington, 98106, United States"
4118 Southwest College Street,47.5831781,-122.384608,47.56,-122.33,4850.032330053725,FALSE,"47.56,-122.33","4753, 4th Avenue South, Georgetown, Seattle, King County, Washington, 98134, United States"
8623 Palatine Avenue North,47.691724,-122.356842,47.69,-122.35,548.2309666484892,FALSE,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
513 North 36th Street,47.6514801,-122.3518138,47.65,-122.34,902.6701800634339,FALSE,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
6253 3rd Avenue Northwest,47.6756789,-122.3611382,47.68,-122.36,487.9800702138694,FALSE,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
2224 Northwest Market Street,47.668876,-122.3857902,47.66,-122.38,1078.4418117182838,FALSE,"47.66,-122.38","Port of Seattle Fishermen's Terminal, 1900, West Nickerson Street, Magnolia, Seattle, King County, Washington, 98119, United States"
9731 Palatine Avenue North,47.7006249,-122.3570358,47.7,-122.35,532.6337284323799,FALSE,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
707 Broadway East,47.6253257,-122.3215204,47.623,-122.322,261.0791331262112,FALSE,"47.623,-122.322","Capitol Hill Library, 425, Harvard Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
1010 East Miller Street,47.6414654,-122.3195986,47.63,-122.32,1275.1170837718691,FALSE,"47.63,-122.32","1140, 10th Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
516 Boren Avenue,47.6061478,-122.3218943,47.61,-122.33,744.9014567713391,FALSE,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
1402 East Pine Street,47.6154285,-122.3138072,47.61,-122.32,762.2675530077676,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
3800 East Stevens Way Northeast,47.6531053,-122.3050057,47.65,-122.3,510.5143029120067,FALSE,"47.65,-122.3","University of Washington, Red Square, Central Campus, University District, Seattle, King County, Washington, 98195, United States"
5529 24th Avenue Northwest,47.6692866,-122.387862,47.67,-122.39,179.0880735009058,FALSE,"47.67,-122.39","USPS, 26th Avenue Northwest, Sunset Hill, Ballard, Seattle, King County, Washington, 98017, United States"
415 Northeast 71st Street,47.6797683,-122.3237808,47.68,-122.32,285.0510157,FALSE,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
10301 Evanston Avenue North,47.7037713,-122.3508993,47.7,-122.3,3843.1526101459035,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
6700 Park Point Way Northeast,47.6772981,-122.2652733,47.68,-122.32,4120.263103152785,FALSE,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
1420 North 35th Street,47.6494147,-122.3404471,47.64,-122.33,1308.3805918570902,FALSE,"47.64,-122.33","Fairview Avenue East, Eastlake, Seattle, King County, Washington, 98102, United States"
3140 Franklin Avenue East,47.6497571,-122.3209188,47.637,-122.315,1486.4648559454113,FALSE,"47.637,-122.315","1935, 14th Avenue East, Capitol Hill, Seattle, King County, Washington, 98112, United States"
4212 South Greenbelt Station Drive,47.5248085,-122.2803978,47.46,-122.22,8522.448218609252,FALSE,"47.46,-122.22","Public Storage, 2233, East Valley Road, Renton, King County, Washington, 98057, United States"
456 North 36th Street,47.6521396,-122.353006,47.65,-122.34,1005.6456139942436,FALSE,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
5917 Fauntleroy Way Southwest,47.5497053,-122.3835207,47.55,-122.39,488.8106405073984,FALSE,"47.55,-122.39","5907, 45th Avenue Southwest, Morgan Junction, Seattle, King County, Washington, 98136, United States"
1819 Northeast 47th Street,47.6628108,-122.3075408,47.66,-122.32,986.6417162257057,FALSE,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
3811 South Cloverdale Street,47.5259455,-122.2842473,47.55,-122.3,2925.592562897503,FALSE,"47.55,-122.3","2503, South Juneau Street, Rainier Valley, Seattle, King County, Washington, 98108, United States"
3208 West McGraw Street,47.639709,-122.398783,47.64,-122.39,660.7758005058904,FALSE,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
404 Highland Drive,47.6298902,-122.3484982,47.68,-122.38,6053.141970745375,FALSE,"47.68,-122.38","7017, 18th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
5501 Northeast Penrith Road,47.6667882,-122.2685814,47.68,-122.3,2779.295023608225,FALSE,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
4507 South Trenton Street,47.5239001,-122.2756431,47.53,-122.27,800.3326022205445,FALSE,"47.53,-122.27","8115, Rainier Avenue South, Dunlap, Seattle, King County, Washington, 98118, United States"
1666 East Olive Way,47.6200359,-122.3232125,47.61,-122.32,1141.6574875043782,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2412 Northwest 59th Street,47.6718039,-122.3883438,47.67,-122.38,657.9245551545793,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
2609 East Columbia Street,47.608883,-122.2983577,47.62,-122.3,1242.170751094216,FALSE,"47.62,-122.3","135, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
2105 8th Avenue,47.6164802,-122.338387,47.616,-122.338,60.80235950350978,FALSE,"47.616,-122.338","Devil's Triangle, 2027, Westlake Avenue, Central Business District, Belltown, Seattle, King County, Washington, 98121, United States"
5605 Phinney Avenue North,47.6699353,-122.354668,47.67,-122.35,350.64091176035197,FALSE,"47.67,-122.35","Woodland Park Zoo, 601, North 59th Street, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
2709 East Madison Street,47.6228649,-122.296846,47.636,-122.309,1722.5574943383353,FALSE,"47.636,-122.309","1919, Interlaken Drive East, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98112, United States"
440 Northeast 73rd Street,47.6817788,-122.3233618,47.68,-122.32,320.67099533615465,FALSE,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
2636 Thorndyke Avenue West,47.6440493,-122.3841323,47.63,-122.38,1592.6142995430923,FALSE,"47.63,-122.38","2001, West Garfield Street, Terminal 91, Seattle, King County, Washington, 98119, United States"
2638 Northwest 56th Street,47.6695983,-122.3917393,47.67,-122.38,882.7556196596161,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
759 North 80th Street,47.6868575,-122.3474144,47.68,-122.35,786.7712233321839,FALSE,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
606 Maynard Avenue South,47.5973454,-122.3248742,47.6,-122.32,470.60626199703535,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
6572 High Point Drive Southwest,47.5431716,-122.3676335,47.52,-122.38,2739.367898964215,FALSE,"47.52,-122.38","9230, 38th Avenue Southwest, Westwood, Seattle, King County, Washington, 98126, United States"
5139 South Graham Street,47.5458313,-122.2681925,47.53,-122.28,1971.9008491262223,FALSE,"47.53,-122.28","4215, South Elmgrove Street, Seattle, King County, Washington, 98118, United States"
5803 20th Avenue Northwest,47.6710101,-122.3823618,47.67,-122.38,209.9351764115247,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
102 South Jackson Street,47.59932,-122.3337735,47.6,-122.33,293.66933063555325,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
129 North 79th Street,47.6860751,-122.3567346,47.68,-122.35,843.7497983,FALSE,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
5305 11th Avenue Northwest,47.6673861,-122.3709953,47.66,-122.37,824.6100390789184,FALSE,"47.66,-122.37","Ferguson Terminal, 4300, 11th Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
3416 Beach Drive Southwest,47.5737465,-122.4160014,47.57,-122.4,1273.97761,FALSE,"47.57,-122.4","3806, 53rd Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
607 2nd Avenue,47.6024802,-122.333112,47.6,-122.33,361.6701119529376,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
4039 Latona Avenue Northeast,47.6566942,-122.3260146,47.66,-122.32,582.4211250680905,FALSE,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
15 1/2 West McGraw Street,47.6393325,-122.3577193,47.627,-122.358,1371.3288668082655,FALSE,"47.627,-122.358","911, 1st Avenue West, Uptown, Queen Anne, Seattle, King County, Washington, 98119, United States"
2817 14th Avenue West,47.6452991,-122.3751611,47.638,-122.386,1149.7438250255093,FALSE,"47.638,-122.386","2105, 23rd Avenue West, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
4830 1/2 South Morgan Street,47.544947,-122.2712876,47.56,-122.33,4725.489489036227,FALSE,"47.56,-122.33","4753, 4th Avenue South, Georgetown, Seattle, King County, Washington, 98134, United States"
3637 Sunnyside Avenue North,47.6516529,-122.3306028,47.66,-122.33,929.1648983572893,FALSE,"47.66,-122.33","4328, Sunnyside Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
